time,nominal_yield_1y,nominal_yield_2y,nominal_yield_3y,nominal_yield_5y,nominal_yield_7y,nominal_yield_10y,nominal_yield_15y,nominal_yield_20y,real_yield_1y,real_yield_2y,real_yield_3y,real_yield_5y,real_yield_7y,real_yield_10y,real_yield_15y,real_yield_20y,cpi_index,real_estate_cost_index,real_estate_rent_index,equity_index
0.8333333333333333,0.02981314874800655,0.024183186794285758,0.024376622191436242,0.027580025948365085,0.03225835447894737,0.03558158407809181,0.039377144977300875,0.04131348223201595,-0.012043607281581799,-0.007943028318262185,-0.003642267575765221,0.0031857581514961827,0.008361192535536131,0.012082251760427059,0.015618919474442234,0.017096742800025603,1.0260836722214899,1.0293637604794452,1.0336535127221873,0.9626308850587636
0.9166666666666666,0.031269798253735465,0.026156483728030505,0.025333615964927204,0.028792272753532796,0.03260053468153489,0.03699678511415601,0.03918007117200718,0.04092738923317513,-0.012383307471792584,-0.009389451067224143,-0.006303336765395551,0.0008443228152453532,0.005210730294595547,0.010308643684880225,0.013590594250411836,0.015184573904470325,1.0331273999612747,1.0381966662207716,1.0399526509339734,0.9545660976340258
1.0,0.03446106035827334,0.0292270665996103,0.02905061139094008,0.0321727889766555,0.03515889203569848,0.03840721432020282,0.04114562291033198,0.04208689207274234,-0.006287207533085444,-0.004867056840590485,-0.0015825862614642261,0.0037805628921522383,0.007632043145371217,0.011370131975190741,0.014142835018406734,0.015502142145849097,1.0378271654671996,1.041092366349857,1.0468063424766134,0.9774558284986199
1.0833333333333333,0.02751499585773925,0.02842237271153886,0.030471192047409605,0.034033457104726536,0.037181563743739016,0.04011252400529339,0.04247374137071894,0.04348313369178306,-0.014076766437202171,-0.009106295941424512,-0.0043490766597123484,0.002694155218541119,0.006875211773133453,0.011699662622208852,0.01471869605486973,0.01612620518770747,1.0448203135990561,1.0486821508515667,1.0528862538221722,0.9374695818817361
1.1666666666666665,0.0245441618460631,0.021988519304653918,0.02338252614075999,0.027317314132666356,0.03201680646348462,0.034869099763124495,0.03836180894058305,0.03995243153303574,-0.019332337454569446,-0.015509818823984873,-0.011162296562263831,-0.0032180865421266793,0.002021862633636096,0.006299191963635618,0.01055231095665318,0.012379482943808216,1.0518375235907915,1.050666612659107,1.0562049338032398,0.9090508406572729
1.25,0.025874938375779713,0.021540709272163214,0.02224836401145104,0.02743993340509855,0.03149224734929599,0.034709439000978004,0.0391453205235972,0.04085501127949431,-0.010484628164531537,-0.01018816525984498,-0.007481329152418989,-0.0007196332182975036,0.003711553062032182,0.007700300093620296,0.011917594973556394,0.013314917429640643,1.0558487755998327,1.0594485249235264,1.0636809189380505,0.9273739513310244
1.3333333333333333,0.02333271448385406,0.021079431692381564,0.02237132595823161,0.027594357456602058,0.030301646260360974,0.034591759556433045,0.037923253846197894,0.03948566167423205,-0.009551145705693806,-0.008682307783022019,-0.00559526534431912,0.0009034349486885285,0.0047512916170054514,0.008871674667859071,0.012552196824329424,0.014717385697118932,1.057528213437241,1.0645585121393986,1.0699630760076104,0.9638772282669226
1.4166666666666665,0.024483210000782605,0.022896220782100234,0.02479162362565585,0.028877962966903332,0.03272003562834295,0.03557172776407659,0.038965676561630316,0.040916991401334424,-0.007056640168000232,-0.005361468092481818,-0.0016129412064695603,0.004543126791955819,0.008878284246062457,0.012260567265751438,0.015443139676307189,0.01743732382200718,1.063149618965512,1.0717333573977796,1.0772419983390553,0.9596033882355005
1.5,0.02080048863199885,0.01887438186113921,0.0199041798860336,0.024784218831973282,0.02900791875588063,0.032804640180162895,0.03568124109096633,0.0375325760033977,-0.009981181740118712,-0.009018392503943692,-0.006187946564014264,-0.00017374802642338533,0.004062828836307984,0.008360305781508547,0.01122909636964523,0.01345855365698519,1.071125390257462,1.0793841968028302,1.08758028903867,0.9972839807921924
1.5833333333333333,0.025814945818892508,0.02360475087494661,0.02501521332476378,0.029869994892526053,0.03366722842815366,0.037302097721729724,0.040049745191245746,0.04268090779809987,-0.015409573962711335,-0.013125185210910313,-0.008930007471918204,-0.0015603159914054454,0.003353116374323223,0.008123889125593323,0.011712090338941527,0.013858657337215913,1.0742220317536453,1.086430800301086,1.0956297146737677,1.0186304935745123
1.6666666666666665,0.026928554046784563,0.02482697133166772,0.025800953843086852,0.030473870804868054,0.03276411400493245,0.03576303029825531,0.03906533471574046,0.04014969767216109,-0.013004841330090564,-0.011580421565410521,-0.008619830442089553,-0.0021331057399199675,0.0025459269823622723,0.006039009662744983,0.010344451677350857,0.011743117340392586,1.0755133448279732,1.0911525257127388,1.1033838157957463,1.0414291322429858
1.75,0.033606705850954904,0.028498962285032417,0.02750133471642456,0.030037278490726925,0.033830369929452236,0.036659228864215784,0.040144069918901945,0.04068106388122282,-0.010250998150336636,-0.008387301609978177,-0.0062505325022063005,-0.0007891016402565715,0.0030855224388928047,0.006401166935701029,0.009903793278096134,0.010708915434256883,1.0812683803701484,1.0993600085929651,1.108606020819809,0.9893076565675214
1.8333333333333333,0.0357967253397885,0.029599027588897604,0.027677426858162307,0.030518666650193645,0.03368443039549281,0.0367928885908394,0.03942045333425268,0.041638038783167484,-0.0017548230409021033,-0.003812864121258615,-0.0031787916719012493,0.0012117293868800583,0.005043210357771019,0.008427801414128628,0.011515830541126709,0.012943977273531459,1.0872354366610932,1.1052825953758871,1.1113063029092707,0.9410375832194856
1.9166666666666665,0.03077185761536636,0.027553993420357865,0.02805669268113869,0.030802983789745227,0.034589487352033904,0.03930045345979159,0.04178036384043813,0.04369076210288467,0.000571547897938632,-0.002932950157737034,-0.0021129303448201094,0.001782288855347889,0.0059183148045337235,0.01008110615170351,0.013067519721587319,0.015577339199723796,1.0922990475549388,1.109385866985567,1.1173801268261414,0.9217188665343422
2.0,0.03248005856584729,0.027408651936865522,0.027244212215044805,0.03221505721354914,0.036168266293469545,0.040834601427116875,0.045008007623499366,0.04659110333992323,-0.001456323205747365,-0.0027199642371566607,-0.0015744679592939975,0.0045406599581125934,0.008808705223318614,0.013086071385032991,0.016686761814212272,0.01843281601337908,1.0975297417822887,1.1162841123966836,1.1248918007313187,0.9253685099024743
2.083333333333333,0.033643627079510886,0.02921889795386237,0.029023832157529468,0.03344320473854302,0.037188729502953,0.040897542017251196,0.044169462631184014,0.04598557876795559,-0.004417511467649008,-0.004479873098425463,-0.0025534664358242637,0.003368922379635329,0.007966693135707685,0.012169239264966335,0.015513629138354272,0.0175728591881536,1.096957913728302,1.1189995427753143,1.1282566614052192,0.9649303654847253
2.1666666666666665,0.029675476926583247,0.0272008999996856,0.027619679102219345,0.032256314304215467,0.03598181912507287,0.040084610099003666,0.04294653376514529,0.044970846275335284,-0.008331259962050272,-0.0060804218185952965,-0.0033972095731161387,0.003442155950201923,0.007680697208683286,0.01188519166690239,0.014973116454982985,0.01723337136045556,1.0989812611837515,1.119362856160306,1.1300383908984482,0.929043254208067
2.25,0.030401938474964037,0.030785715056717785,0.031819752999915345,0.03751320064818121,0.04064267211574121,0.04484321761324458,0.04752375966410384,0.04952033227692022,-0.016936829462642466,-0.008358903863155551,-0.00211914804018958,0.0063571583742400685,0.010799337606307295,0.015173063809742792,0.01858762848416624,0.020060000412980613,1.1028298264197334,1.1229132044853072,1.1371434761478614,0.9672490792212105
2.333333333333333,0.031743786579645536,0.03070476479954873,0.031835344846941484,0.03723684254564655,0.04190429384154287,0.04580428528555665,0.04963843527320288,0.05096137593456383,-0.019168500105239086,-0.008497264874662194,-0.0018887533610988964,0.006935686398938667,0.011393649767360845,0.014444270017692233,0.01751217964990979,0.019181823611452018,1.1029920385992136,1.1264222322725734,1.1426284636646515,1.0377292124110926
2.4166666666666665,0.03377463772184415,0.030543635899641996,0.03200474431155434,0.036405666509175774,0.040534483830665304,0.044480635880435736,0.04807236518820553,0.0500854487399946,-0.01859324863208939,-0.010138657901961157,-0.003331264682722334,0.0049175196081816235,0.009559783383682,0.013393583442963413,0.017053434247974706,0.01881848669027549,1.1064025465032987,1.1298940113881328,1.1471399716224395,0.9946866563920747
2.5,0.03424679491789052,0.03420932403740647,0.03630716928310133,0.042028775945285424,0.04699717791895298,0.0511865330403575,0.05407941724760727,0.056332972283896665,-0.015986259131308696,-0.006466246398546373,0.0004565033066272053,0.008392020858191353,0.012932229067730686,0.016826815508192313,0.01910655277080114,0.02139050921280762,1.1129472513459284,1.1370262850649664,1.152307778474416,0.9590350030156366
2.583333333333333,0.03451456544083645,0.033923503254094906,0.03645720753889814,0.041653380864462235,0.04618348140446414,0.052173874394262756,0.05524244495133656,0.057184513224458666,-0.021218667587049416,-0.010200769200187917,-0.0024197032993592,0.006973434889584925,0.0116873220985181,0.01669163645838387,0.019685154990997683,0.02147060114339006,1.1195862008522386,1.1388455381138836,1.1513675131073433,0.9133889170424843
2.6666666666666665,0.038427718910988104,0.03686729118483192,0.038693618145019634,0.044377881699884957,0.04821450882523243,0.05135959772962678,0.0553351720791153,0.056979810576407705,-0.020706619326266783,-0.009533607247196827,-0.001330050043240879,0.007745915830322282,0.012970852205156407,0.016217065583758027,0.019896903288883192,0.02136199436616628,1.1239320630748861,1.1409613353032666,1.1580001137677662,0.9405046659840526
2.75,0.03899462670542707,0.03613948239607284,0.036668184244903354,0.04209772542666356,0.04718342878375023,0.05119724037806163,0.05563379520723613,0.0573971318795931,-0.01872869967027505,-0.008159210136529366,-0.001017441987727874,0.008199546127165558,0.013471153636921541,0.017489384375023277,0.02130476064887871,0.02269985202332789,1.129442611381792,1.1488143617376296,1.1643616815736781,0.9245132084525919
2.833333333333333,0.036476234513358484,0.03227767093334458,0.03374554786921836,0.03918925194379013,0.044806529113365155,0.0503427165429078,0.055294046299654266,0.05723099386406347,-0.01955463683951148,-0.009863168980171885,-0.003202204678881164,0.0056300405343937595,0.01094900314534004,0.01567644794384951,0.019535065598782528,0.02106886606905448,1.1380660683272428,1.1575524626524423,1.178119885279529,0.9374916622015812
2.9166666666666665,0.041749013727693976,0.03622474382773447,0.03618928508342581,0.041947315143407535,0.047672145560344416,0.05308370447194008,0.05797844686598555,0.060740962550802274,-0.00924850955248259,-0.005942788459142644,-0.002081878140299625,0.00517993626095501,0.010138112999967785,0.014574038939713308,0.018731240294531066,0.02079747056863513,1.142212593794073,1.169081184918518,1.1886368020203588,0.9998124316182694
3.0,0.04067812745078679,0.03694778440520123,0.03880025373214632,0.045152056692986435,0.0506541014015871,0.05558855938017927,0.059962188216707714,0.06248223337851076,-0.00459941429046647,-0.00015425562074665892,0.003965362624611872,0.01085571836643298,0.014536651523483666,0.018709736668805276,0.02126863054444436,0.02284625825810448,1.150821156068848,1.1756305708278547,1.1973182941814327,1.0046894172145096
3.083333333333333,0.03206857540453844,0.028838027319055864,0.03078049585789574,0.036800793810078974,0.04253588282599016,0.048245497925409504,0.05207045725474721,0.05483345720091784,-0.007287436241402586,-0.004967406415697551,-0.0013060986538247078,0.004771840723688848,0.009271871213167875,0.01315086796956094,0.016077522777194413,0.017956328170657416,1.154677249000998,1.1851342340311415,1.2072235484493623,1.0191404841678144
3.1666666666666665,0.028429997197838848,0.02399352198522193,0.025466276203051738,0.0331202588607632,0.03885830110790867,0.045537418557474424,0.050014824522238446,0.05340067789380819,-0.014658718998203283,-0.010244635580680408,-0.006325965026461745,0.0019326172085342716,0.007166528074476835,0.01209004334268276,0.01542078960262105,0.017666758586298497,1.157571136001178,1.1908892461584635,1.2102461279108816,0.9997714738997054
3.25,0.026362556178050202,0.022530052460604744,0.024614103333850775,0.03133593649382005,0.038725658848470845,0.04366695381565824,0.04923205688594933,0.051968102577471226,-0.010799631185910178,-0.0092485824229041,-0.005698826434407175,0.0014135572289539567,0.0071845377238213,0.011209657628610488,0.01549152014616167,0.01766851883367377,1.156611946985307,1.1941218581193702,1.2174083319292415,1.1039830581895018
3.333333333333333,0.0271015351454065,0.02710276127580743,0.030631692994909893,0.038128148479222274,0.043436451529745415,0.048672642704954396,0.05311519102334418,0.05533439913408318,-0.024464744383092363,-0.013753419836436723,-0.00606908668242026,0.004054848593118237,0.009095926010131362,0.013821973597164076,0.017550421531567006,0.01983716337324908,1.1587376194447205,1.2007602729377669,1.219500022713568,1.1349163902295478
3.4166666666666665,0.026815426971623025,0.026587718933984445,0.030450171612827696,0.03731180774596366,0.04425909708541627,0.049642194229149755,0.053888613659254,0.056774160362280335,-0.0145513052048933,-0.00767052832539054,-0.0015418380838248618,0.006417726753228217,0.01240623362656203,0.01692824819295954,0.020460135838886517,0.02260086410630621,1.1615407202479164,1.2067662754052184,1.2215114741719497,1.0748786963154773
3.5,0.03059914312889178,0.028340099437914917,0.03080678467835044,0.038745288328415714,0.04498461188260822,0.05047590442417652,0.05651446771805922,0.05837825632509909,-0.0027367251889483333,0.0006972843236203242,0.0044796349787944376,0.011464693275964959,0.015534389570639986,0.020040280867001124,0.02356040534830903,0.025092763727706913,1.1623681198516551,1.2069447255388743,1.2210786328345216,1.0404131607382474
3.583333333333333,0.027708718692894107,0.02860976425929504,0.031775433535573445,0.03972224180756923,0.04500499073462157,0.05024927863168174,0.054099183413287004,0.05570597182705178,-0.016883886216594274,-0.006102082028679038,0.0013310965763481182,0.010542769312059812,0.015035744432099363,0.018537552268632646,0.021386028119970937,0.022459551848921164,1.1661656250289332,1.2108376574879944,1.222341185000879,0.9787079809422969
3.6666666666666665,0.030269293030227087,0.03344708376173284,0.03586263729612759,0.04337319117106849,0.04873173987556414,0.052344089319582336,0.057130112283010924,0.058767440919517355,-0.013064455764446028,0.0002128437005167001,0.0073803514968590455,0.016629746939224744,0.02132518576525645,0.024274786128152932,0.027393130992775957,0.028961339274908883,1.1713371761763152,1.2169282512371102,1.234052918256565,1.0636120402568423
3.75,0.03563831880483817,0.0345668594247346,0.034832586189286856,0.04182628271781781,0.04556017911845843,0.05109116979463715,0.054818083444549116,0.05592465443348259,-0.00252654475817521,0.006334332185663941,0.010799183610570808,0.018262677647330885,0.021651291183325583,0.024900653123915067,0.027225124969577297,0.028139557748797225,1.1733636449875116,1.2236582297032876,1.2441168721981095,1.1724563869250901
3.833333333333333,0.03988863524538384,0.0341754016737052,0.03541689586941269,0.040853339638017745,0.046434717465792,0.05168307578237126,0.055959693993214446,0.05803572308934818,-0.0032619059927718685,0.0063778863896148605,0.013403973590171118,0.020414507066943824,0.024052336145780125,0.02692430022355283,0.028918195949214937,0.02994667020664973,1.1787925513111912,1.230511133303843,1.2506685285988712,1.1872498962514952
3.9166666666666665,0.04019958188381796,0.03468155233130132,0.035219178118908644,0.04111981495986068,0.045302732562065975,0.05117833804912145,0.055015712448630266,0.05806125927752764,-0.002765210722374756,0.006606428774708688,0.01310514165766521,0.020004813808565662,0.02310306069970803,0.025953594724871017,0.027906589729013616,0.029522671775662382,1.182075121710318,1.230768939077861,1.2544475623233438,1.1509133744404283
4.0,0.04668577300721562,0.037571775536663986,0.03600974801110196,0.039717526694895616,0.04513597428929973,0.0496222099111379,0.05357569570686967,0.0559777961645862,0.00044639995274017993,0.011164610722999544,0.01640997876561992,0.022325631775221927,0.024986402055033243,0.02686565313310344,0.027976530554740878,0.028469654357871636,1.1777176385531578,1.221280058773051,1.2478086295127702,1.0880333127942445
4.083333333333333,0.04785386698427145,0.03853280088757623,0.03669091031332639,0.04118531484095902,0.04615734739242283,0.04996385186540947,0.05470925738203926,0.05715409923233252,0.0009329106715594218,0.010846328399186091,0.016265248118977484,0.022694222227987372,0.02529454286797087,0.026965208443282342,0.028415263914179482,0.02926150709591466,1.1859950205524863,1.2222765489928797,1.2535808877631784,1.0608523805368308
4.166666666666666,0.045203858806137,0.036261228250999485,0.03396045047633462,0.038997643091709125,0.043681269659960914,0.049623757735419605,0.053667015020776865,0.05627888002339203,0.000917674018649634,0.010336196489276363,0.015212441152565705,0.021473886716760017,0.023378501881380402,0.025992087229046116,0.026940492863666142,0.027669945827916553,1.1963292697521661,1.228294409354643,1.2612916624768447,1.0308186576291198
4.25,0.042349674998788424,0.03288413555513447,0.03212250785505252,0.03649724837048607,0.04185792830425239,0.04826813773555521,0.052789642940901604,0.05493903322137014,0.007449044960227905,0.012612918339340022,0.016610398702266577,0.02005379274391392,0.02344763044540674,0.02523020634912947,0.02646166981761456,0.027307026384425507,1.2009839469795984,1.234884308851096,1.2712515740945756,1.105756092922057
4.333333333333333,0.045357873655457,0.03490608828774218,0.033534350571807744,0.038069726339510224,0.044406456117176495,0.049288228621633456,0.0549238965400626,0.05716894404167321,0.00498734957699112,0.01205252368467244,0.0166819761908527,0.022185434863490602,0.02433519330919442,0.02579068048623683,0.027448986261884047,0.027821480807297166,1.2028003706623758,1.2416151398014335,1.281489023981604,1.1704620483836958
4.416666666666666,0.041394092599638915,0.03390255529031404,0.032933713863248254,0.037490556119492015,0.04400213654071487,0.0485253942621114,0.05293462071685738,0.05585959229701573,0.006444699815461815,0.015476266191840874,0.02015921972313216,0.02429375757408093,0.026163378226321837,0.026647197868766716,0.02698265168807483,0.02769746518061091,1.2095017499626761,1.2449156448986691,1.2846535374209949,1.105487912542099
4.5,0.04469749526476666,0.03678493867822549,0.036942514853100655,0.04202718419779228,0.04752127973686751,0.05295380564655036,0.05874397412902865,0.06096206995384552,0.007984242750839286,0.0164020171546713,0.021508426882675583,0.026062783330025464,0.02757734486248828,0.028366388306429218,0.029602537213155394,0.030249002049167386,1.2124232278584395,1.2507794685962335,1.2929125724573518,1.1940216453422399
4.583333333333333,0.042565259614977244,0.03333585414765968,0.03252322519171992,0.03885721230965454,0.045214287046526636,0.05147045928171741,0.056932032786104286,0.059273252269060966,0.013684977165334003,0.017329057154766417,0.01983173128934642,0.023474967929275406,0.02541002263625914,0.02665115563404448,0.027646549986971,0.028059100661244445,1.2179392031981886,1.2553657828251854,1.2986409766242437,1.1994133618576577
4.666666666666666,0.0414098557303219,0.03140747498151239,0.030407278064183196,0.03503296976353666,0.04204899272958798,0.04777241708229108,0.0535968718915652,0.05521821740242674,0.011264224892875173,0.014508565204972186,0.01678934325435764,0.019341884097087068,0.02204840802075112,0.023443205463139962,0.024994549775708492,0.024986600273799637,1.221136111890098,1.2602655779123966,1.309638606851792,1.3039030841795638
4.75,0.043064051377012705,0.03294144252537446,0.030810851476170603,0.036948037623770594,0.04174261969429921,0.04696621307711438,0.052462140040883065,0.05561670612636535,0.018396098278934767,0.017867092166805328,0.01860015800850369,0.020966530485804765,0.022426146628632022,0.023858007613242027,0.025083239128826304,0.026368418234008727,1.224536674033062,1.2625761358329448,1.314568296457772,1.3431593563009194
4.833333333333333,0.04147601667272975,0.0322024686058919,0.030285096041650264,0.035629287532468454,0.04120321502419085,0.04682428705579833,0.05239504225366814,0.05427256980681726,0.016354139086886894,0.017131980444676696,0.01791282166668115,0.021291221067179532,0.02328264800074653,0.025150947274233885,0.026800720469302104,0.02772933089237384,1.2253396499695575,1.2647862429576464,1.3164457455189014,1.3021556869598585
4.916666666666666,0.03640701685425993,0.02726446355768493,0.026742715960602674,0.032489405897123194,0.03869420895990581,0.04508420473347452,0.05136365226195842,0.05415652098810621,0.017512250584787416,0.01541034183168002,0.015695671658743252,0.018525881677920075,0.021065844789266437,0.02294799359641587,0.025680311032400767,0.026380160705486922,1.2250842950830447,1.2632273005946975,1.3178238159611566,1.3452799762707994
5.0,0.03468262089847117,0.024878558573946594,0.02406003021514614,0.02921977080300659,0.03551042229669617,0.042921611947119305,0.04807792023721694,0.05127832012116178,0.014689699429030038,0.01200915153390322,0.012370285780248558,0.015480149768480644,0.018434619902489294,0.021857785071032854,0.0236052448028385,0.024983895818300565,1.2257174882633164,1.2635937033188065,1.3191194176532235,1.3598116611204674
5.083333333333333,0.031356532455230665,0.02531169075851594,0.024916335880679378,0.030555413419856667,0.037838609400291476,0.042980007816995555,0.04770551026224896,0.05128328843223108,0.012416121532968151,0.012658763137131542,0.01404229746788908,0.016948639820070197,0.020008524009921442,0.02232760486362637,0.023330562433731467,0.024444836403181104,1.2276407524153963,1.26345996255954,1.3238394837054897,1.3635754681282595
5.166666666666666,0.034032180620466784,0.026856755768417374,0.027427703505721653,0.03244260483984947,0.03858844899005509,0.04387321776897837,0.04787007752159962,0.05112876546095499,0.012533078250221066,0.012936230264043596,0.014739910646496936,0.017403095030738117,0.020309946133507253,0.02208045303090774,0.023524993127762742,0.02458342438437206,1.225013371369334,1.2612613517035491,1.3248893198610394,1.4287524836232184
5.25,0.03523309486987013,0.02899834813870347,0.028543937070117067,0.03394967752904121,0.038504021928271535,0.04323048956908214,0.046621674207414296,0.04889608689879682,0.01449217777759596,0.0176602528203327,0.019619675937102652,0.02177013922457991,0.022777174731247816,0.02315837778422072,0.02314426201330164,0.02354298870651417,1.2259916273938318,1.263568285955166,1.330496367961319,1.5045693836027918
5.333333333333333,0.03876042425839292,0.03208146891170304,0.032125373148835366,0.035664835581146755,0.04101297487408634,0.04553390594555751,0.04984738857422763,0.051241782292782895,0.00399551634748233,0.01405513125887016,0.019796808120611607,0.023297989354929865,0.025225172974033525,0.02627762370878406,0.02698813067353214,0.0265660031900396,1.2339701370940055,1.2736860274060962,1.3433785968643344,1.5487527835119845
5.416666666666666,0.030185253520879522,0.025872198745099925,0.027185142037919174,0.032744071093745684,0.03871279189363548,0.04324092940809251,0.04851876930145507,0.050959065178078425,0.006054793559122396,0.01336099077006878,0.01740596324346603,0.021316200134775556,0.023150790380510027,0.023599651202812613,0.02528781600755195,0.025586804459478623,1.2415504781597997,1.2828340212691351,1.3544519395617158,1.5948390624222613
5.5,0.0226650189503562,0.021917520812504566,0.023469550215127463,0.031599368959589993,0.03799397621503345,0.042418317321004,0.047348967809050256,0.050109605168778,0.0023151618985909122,0.008673565078132613,0.011920452206229077,0.016682883748077994,0.01981184859595928,0.021156663208984582,0.022861349029476046,0.023781904361595326,1.2419515702172113,1.2862821691955693,1.358602228210462,1.6507751987962491
5.583333333333333,0.02145767634332705,0.022236069436822704,0.02587075719482513,0.033682396055693925,0.0395200574135994,0.04480226347584279,0.04924674831692188,0.05203145854668473,0.014473316861774643,0.015406191641638622,0.016754568789858783,0.0201844037041691,0.022458527525532745,0.024679136110409783,0.026547800923353196,0.027427286536622245,1.2401008641781732,1.2880875295010679,1.364006144459115,1.749806770316799
5.666666666666666,0.023013464716233056,0.024666081801142013,0.0285409914574834,0.03606203260252841,0.041502758877241086,0.047246380192709825,0.05156045542183305,0.054259563679335855,0.013615692908886754,0.015842410651582817,0.01770961423748569,0.021716046406080696,0.024066802864198752,0.02657008906200812,0.028358905072811073,0.02956327928892699,1.2450193676011025,1.292947138633299,1.373655504310901,1.7887692745463373
5.75,0.03221439293618451,0.03284341628074502,0.03629943748477542,0.04174861261630203,0.046800714488341486,0.05025351587075877,0.05456724099949231,0.05687195469783855,0.021754436468185683,0.02253939051351216,0.024518392157772597,0.026727999124931463,0.028442876484999883,0.029609040957272806,0.030964021834059705,0.03204589252739235,1.2434150582912278,1.2927804241992065,1.3762367461107385,1.8212422246779814
5.833333333333333,0.03279239027202314,0.03044944873139575,0.03176552184361392,0.03873682740880113,0.04353213963010234,0.04779037144051046,0.05240691159870088,0.05416982633837694,0.02199469182728062,0.022099437408065817,0.02321486910245416,0.025556156926143186,0.026803756156390034,0.02770655233149148,0.029107541836756477,0.029513097582409876,1.2420053860827804,1.293294558911329,1.3764896569778176,1.8486217538780878
5.916666666666666,0.031839605571414006,0.03387647473564951,0.03740873619229247,0.04425545469392168,0.04877160927115483,0.052968627426970685,0.05595616796414998,0.05920381691756474,0.011832492742770402,0.01992778809727717,0.024172942040612377,0.02759300261608855,0.029137523099375184,0.029764534598566702,0.029659269395543503,0.031140263996697455,1.2471759448593724,1.3029641291521623,1.3855405724325556,1.8368622749365315
