,3M ZCB,Bullet_Bond_1Y,Bullet_Bond_2Y,Bullet_Bond_3Y,Bullet_Bond_4Y,Bullet_Bond_5Y,Bullet_Bond_6Y,Bullet_Bond_7Y,Bullet_Bond_8Y,Bullet_Bond_9Y,Bullet_Bond_10Y
0.28860028860028863,0.9940759916049521,1.0340367469825327,1.0649270913231215,1.0831807858585591,1.099956713374442,1.1277485715475595,1.1454077689710938,1.1557327844894596,1.1555249089123671,1.1769670322139216,1.185993678104241
0.30784030784030786,0.9932517567339826,1.0277318884435245,1.0565199485676875,1.0652279545458703,1.103378037670444,1.1049736947951205,1.126425130528743,1.1186362503365006,1.1365301047676277,1.1390038939966542,1.1664612313114386
0.3270803270803271,0.9930941942239674,1.030956496594988,1.0585726240591877,1.0799845025541446,1.091994155029004,1.1060310464214147,1.1176760602574376,1.1163213261914482,1.1544292777541931,1.1471203938897652,1.1713966196311043
0.34632034632034636,0.9926706652504521,1.029332119333067,1.0467908958463883,1.0633895446269015,1.0798348296143918,1.0959208621776964,1.1110127002416499,1.1210821592600695,1.1201989464297888,1.139816981638616,1.1222863212614342
0.3655603655603656,0.9921362595252686,1.027501588935485,1.048549612029441,1.0609884274110921,1.0715311747663365,1.0854737305682474,1.1015284771443474,1.1090097400976657,1.1043868906918142,1.1227388987397267,1.1315578856201989
0.3848003848003848,0.9917019851774646,1.0212219937251388,1.045316175487166,1.0587978324270595,1.0741737718183908,1.0826316055079823,1.0895348569345227,1.0972650061827576,1.1102278589599193,1.111256211094641,1.1084472728542683
0.4040404040404041,0.9925277949687057,1.0305742622991823,1.0463820267108517,1.069783896094484,1.1016848860862638,1.0961033022365652,1.1009970340419126,1.1226579673258685,1.128135042202637,1.1123898323239352,1.148077942043718
0.4232804232804233,0.9931207138781644,1.0270213615371229,1.050540896772292,1.0749226991057361,1.0818288910290055,1.1106933841739226,1.1154230617704586,1.1177089323464455,1.1130369512951148,1.150567531768702,1.1402263948350624
0.44252044252044254,0.9932195451379547,1.0307021157562444,1.0551125236130767,1.0793525334560192,1.091441878364259,1.1198514495092908,1.1292929963362601,1.121868321917015,1.136937975862742,1.151306181084264,1.1506975383617501
0.4617604617604618,0.9930441478922859,1.0304625077899392,1.0495644631688958,1.0810040582421048,1.0916756666148293,1.102000649097421,1.1323448808245649,1.1361708642698245,1.136023421581298,1.1443795827079983,1.1544491058578403
0.48100048100048104,0.9928634771169023,1.0321710384443452,1.0538987499883596,1.0676504768437767,1.0805987040063323,1.1110675892806274,1.1084816521367264,1.1266133981068025,1.127292681817675,1.1436964919379153,1.1542164958003571
0.5002405002405003,0.99297333280817,1.027576511284199,1.0547672550866625,1.0753303064465976,1.0913098228587996,1.1179528024541068,1.1266467168434462,1.1259077464783347,1.1270505047582384,1.1228415504215798,1.1465723440547784
0.5194805194805195,0.9931913015141911,1.0293471482108838,1.0638673403644636,1.0750547638072188,1.105574424323225,1.1101941520077718,1.1187715522714359,1.130927506748534,1.1327301506816772,1.1571013385110152,1.177544200427324
0.5387205387205387,0.9923193871819509,1.025746086574375,1.048561969106412,1.0709343723579388,1.0832778582020024,1.0895600704896973,1.0894650079224761,1.1160879963273334,1.1264816129182473,1.1316234204962692,1.125682548889286
0.557960557960558,0.9921860271034023,1.0276306875849155,1.0468000809606577,1.067321891745493,1.0812747238418945,1.1026460617297777,1.1050575120338166,1.1275303585806018,1.114357252593774,1.116043093996128,1.0987975213926613
0.5772005772005773,0.9919175411356487,1.0264499870031858,1.0419411358898791,1.0657671136400868,1.0737613207343915,1.0852461300103375,1.0799558866965273,1.1187269926561265,1.126368402350183,1.0967804105392254,1.1069694256620313
0.5964405964405964,0.9920418050573064,1.0255923470303023,1.0420894051488365,1.0578122840654032,1.0682626174386873,1.08170955413575,1.0819670990472015,1.1059881648324421,1.105429623158855,1.1013431722985865,1.0986561206732188
0.6156806156806157,0.992343404469764,1.0277319700468819,1.0458942505748068,1.0705480236838785,1.0946427642565775,1.0886142356160362,1.1089853341949714,1.1218398988698646,1.1209944179509461,1.1148195309714823,1.1309425872428749
0.634920634920635,0.992101731302953,1.0240053628252173,1.0458277510793872,1.0650158220050476,1.0819444734203096,1.0998217989693995,1.0930671813553972,1.0948633756219899,1.1094372947340043,1.1292547001564306,1.1193555963859614
0.6541606541606542,0.9914908053177487,1.0261071236458403,1.0410602989201052,1.0616316067542455,1.060107741830601,1.0841306206561543,1.084018012970669,1.0836760944274215,1.093106350826795,1.1013780358875165,1.096033566940787
0.6734006734006734,0.9907650632060976,1.0192332521786156,1.0346618335022992,1.0464601031839296,1.0603806787380865,1.0761180542530377,1.0636810245478168,1.068509903456502,1.0775198420506933,1.0863546919517282,1.0831682029748855
0.6926406926406927,0.9904932310403566,1.0188428551264543,1.0377994263860246,1.0428331666512933,1.0466469017559386,1.0669811497965338,1.0800466773416304,1.066153904271587,1.0722445066069939,1.0728392373922113,1.0871790147197846
0.7118807118807119,0.9913031015354342,1.019218374350368,1.0363870954674674,1.0532334051188945,1.0681398992731526,1.082299073014037,1.0696661783584231,1.0847851344949344,1.0884530521512514,1.0943256943954496,1.1064134440856161
0.7311207311207312,0.9908261798380965,1.0221011339158137,1.0356016919981672,1.0426103483868285,1.07057197964991,1.0507352748638805,1.060490477589736,1.0851540031783578,1.0957827301749936,1.091145695625189,1.0999804850329904
0.7503607503607505,0.9917650947205238,1.023471001302405,1.0466568493700064,1.0591344331036279,1.0754631638452734,1.0926079397628878,1.083893796451921,1.1123310467850596,1.1078303008108108,1.130117198344132,1.092477987069983
0.7696007696007696,0.9924577553267808,1.0275589452065117,1.0475182057286971,1.0721139664324728,1.0739992086811836,1.0959270704667776,1.1051685729124627,1.1067955785128454,1.123818361908584,1.134617519566237,1.1181088089252116
0.7888407888407889,0.9928404806371602,1.0295943570114332,1.052552251934859,1.0667315477368198,1.0937315789741513,1.0993541378900624,1.1116817269930583,1.1237834660245825,1.1267310082788342,1.1608392746499692,1.1391612689566801
0.8080808080808082,0.9933192923650384,1.0334025417452677,1.0547812060624175,1.0822419414918858,1.1085874093276404,1.1069799008343324,1.1263219081563067,1.1428079269441334,1.1240638872374857,1.1578314690605205,1.1624506539406463
0.8273208273208273,0.9927779236813942,1.0286847951453684,1.0570021384211958,1.075528293552774,1.0832191565895715,1.0958389582872996,1.114376870260118,1.1423181748319469,1.1454090027468695,1.1381518383784948,1.1364496392840893
0.8465608465608466,0.9925086098448894,1.0237032269759245,1.0473660217114285,1.061019110457525,1.079964540140649,1.0786011746116788,1.101802376873982,1.123442714289125,1.141748201767758,1.1282276991195772,1.1364038928632263
0.8658008658008659,0.9921300379341994,1.025314436526432,1.0503279850522265,1.050083470399093,1.0933574259876537,1.09277614002926,1.1105325483019146,1.08592284150579,1.114570454876449,1.1267028294835844,1.130457359497845
0.8850408850408851,0.9925405975111127,1.0276993143185595,1.0454620611638397,1.0685827814800422,1.0755794015545204,1.098271784158823,1.1214797663475882,1.1188219593985143,1.1160025517645693,1.1523786001917553,1.1491138817359465
0.9042809042809044,0.9924485339845717,1.0248973446554188,1.0490892175693867,1.0724675692446535,1.0791773807818128,1.1042449761473143,1.11443154785505,1.1053388410673164,1.1106867820118946,1.0969883718611533,1.1201638061168966
0.9235209235209236,0.9916894513391055,1.0254486944045786,1.0441062971400399,1.0577534216584663,1.0738324024557773,1.0823982496966442,1.0986881251512282,1.091597221303682,1.1039523753500347,1.1073625651816057,1.1180798740778033
0.9427609427609428,0.9924148343893289,1.0257602481071415,1.045574244029599,1.0848449513885152,1.0936947760505815,1.091934468729306,1.1230619106941757,1.1122920738436304,1.1155466037804358,1.110025718430829,1.1323505359175183
0.9620009620009621,0.9927251909629928,1.0268089078753815,1.0535967227060272,1.0674723286791679,1.0827573667436516,1.0880761389376432,1.1224036014533265,1.1222115538088426,1.1095915757231412,1.1345476477761967,1.1288766587315153
0.9812409812409812,0.9930628217418607,1.0271123581445274,1.0552395334456715,1.075316618041489,1.0963388207668494,1.11013371130401,1.137278101022022,1.1203436432023348,1.1518743395877766,1.1540079741310385,1.1518067179028009
1.0004810004810005,0.9936623855990125,1.0358739351159048,1.064332703528242,1.0876078616168936,1.0964083363678223,1.1168247955589323,1.1312705621487678,1.1525572250745002,1.1810774327009095,1.1644909438189346,1.1552555465274301
1.0197210197210198,0.9935410322417464,1.0334069558075722,1.0557607065832308,1.0781328226806908,1.0949760275470402,1.0991608547534102,1.123554193399947,1.1493563937630327,1.14290120711352,1.1605177556800994,1.1668086325947598
1.038961038961039,0.9931023440200243,1.0290589052225394,1.0482827643381014,1.0693369263607557,1.0746910073338116,1.0958022572097939,1.1052348946113546,1.1327290580524656,1.129349624592994,1.1414930432650245,1.160720651298642
1.0582010582010584,0.99293445452917,1.0275467521059498,1.0595740378343885,1.073461216775851,1.0949827322905576,1.0981762985229089,1.1398705126479007,1.1095788447311332,1.139261426875413,1.127344488971437,1.1323471846056927
1.0774410774410774,0.9928469048847777,1.026924715496911,1.0509684753546757,1.076476329832548,1.0919399798232792,1.101244902976055,1.1032409500233828,1.1248997228864097,1.1204375293348225,1.1581264974058498,1.1588234499592514
1.0966810966810967,0.9919146238930054,1.0274855531493658,1.0418841031617034,1.0567398885643235,1.084756916689183,1.1020897718994158,1.1116732242098892,1.1062788551193217,1.1041420346167077,1.1070958583212978,1.125215150618502
1.115921115921116,0.9923486989865605,1.0242503471005078,1.0386309254150539,1.0711324278985073,1.0951758522428663,1.092064746993676,1.1049263987049969,1.1003406148869184,1.1188854307317295,1.1315533522299468,1.1151144526300085
1.1351611351611353,0.9923988634946654,1.0319884295385693,1.0540783803266363,1.0599167071380466,1.0778991998351735,1.089099810790045,1.0952342121300997,1.1156232937757995,1.1236348618106557,1.1229483183688294,1.1372975207997134
1.1544011544011545,0.9916194204627272,1.024055067090116,1.0482109220740048,1.059958190319251,1.075029167089782,1.0943236364844762,1.0654914851233952,1.0985094273372777,1.0991520014869018,1.089161441932556,1.1102114822679072
1.1736411736411738,0.9912118434344188,1.0238971220899145,1.041072203556513,1.0616496456933597,1.0769734830404711,1.0881314968097309,1.0705695679782514,1.103879712556182,1.0986961103045219,1.0977071020780769,1.10838809294382
1.1928811928811929,0.9921564546589292,1.0265387131191903,1.0453125680138853,1.0706075624870326,1.0892345481681431,1.0856206442776748,1.1154341474715814,1.1157497151352511,1.121683627493448,1.1222644048259849,1.1290598163090841
1.2121212121212122,0.9907024694591343,1.0240412797643528,1.0373928148797271,1.039133029103646,1.05860017782653,1.0512128455713812,1.0624094085960287,1.088231372030051,1.076666648265745,1.0746215343842702,1.0649634075960863
1.2313612313612314,0.9901105526132781,1.0144912649488143,1.034056151228292,1.041040599686216,1.0598345792045012,1.0562807311809175,1.0758677905320595,1.0797377412405038,1.0871468622416036,1.06644188476478,1.0565217763095411
1.2506012506012507,0.9896704066640015,1.0164187068422004,1.0337779548326733,1.0375159712500892,1.0488643734710035,1.0475024111944433,1.0437572838100464,1.0369551554286265,1.0433820349011258,1.0590427605501824,1.0473029977936368
1.26984126984127,0.9901611060347042,1.0137715561724054,1.0241020277373774,1.035789409155338,1.0492490060270396,1.0474982628048213,1.0583638058994846,1.0487074824097047,1.04920458696189,1.0546135887344177,1.050978906440953
1.289081289081289,0.9905687739201737,1.0186487418010781,1.0330084800724866,1.041329663283242,1.0511496336112984,1.0626227866216242,1.072656657746832,1.0574515710325016,1.0664461139210621,1.0762578458047964,1.0772553165168972
1.3083213083213083,0.9898273910388491,1.0167636179636526,1.0370346190495983,1.0407292781434196,1.0516943886360737,1.0407401618766547,1.0691648389368056,1.0601444645651312,1.0543499253807307,1.0587422262406352,1.0621573191904183
1.3275613275613276,0.9896479706378646,1.017253209063782,1.0258620005524208,1.0443698790967122,1.025563782829351,1.0385124927478135,1.035796556879705,1.060330797809836,1.0610960522924227,1.040234460394542,1.0465275169447594
1.3468013468013469,0.9896124332098962,1.013393939250988,1.0237901546920416,1.0339227529526702,1.0392247091776536,1.0349556164210023,1.0486239015879637,1.0450752749912524,1.062509124795112,1.0365240595006429,1.0594664405623002
1.3660413660413662,0.9890951389186344,1.0141698040345288,1.016981025958396,1.0300630640326973,1.0491974682783227,1.0296349167372925,1.0440751997668654,1.0307002414849704,1.040454036865074,1.028366758858067,1.0035178715315292
1.3852813852813854,0.9899634096710399,1.0185429973506923,1.0305671549582864,1.0469938552969509,1.0592097837991274,1.050875244698402,1.0656505472455464,1.0775906515656946,1.046071365423141,1.0798392849597611,1.0713782377398755
1.4045214045214045,0.9896485484503982,1.0176316183006506,1.0295303830343026,1.032905439870658,1.048760395773233,1.0509362164027518,1.0437135168509266,1.0611953572016624,1.0329836268760393,1.044430591516347,1.0379915527204844
1.4237614237614238,0.9897829852248419,1.0164868399696225,1.0313328740697267,1.042662174759895,1.0468144010878138,1.0407573544420619,1.048485614862337,1.0685499736989394,1.0588394330633355,1.0754067204422908,1.0436477084288767
1.443001443001443,0.9891076669206263,1.013512013268651,1.0256510719787955,1.0200973033329943,1.0394142318811233,1.0238798271813239,1.039038312226805,1.048838918162722,1.0337921542652984,1.0392383619188008,1.0252982920309972
1.4622414622414623,0.9891738514904921,1.0118559819932356,1.0247470132218295,1.0286653731422086,1.0435013192026918,1.042194800630648,1.0491789969032046,1.045347321724398,1.0563916542232097,1.0337342123537827,1.0400424620249455
1.4814814814814816,0.9895184411007327,1.0185268471122364,1.0303120401313073,1.0332561217143659,1.0575195023984727,1.0296165396131365,1.041454169722725,1.0424545969317083,1.0434878714750908,1.0382233173711715,1.05316419215271
1.500721500721501,0.9900251454943177,1.0145389879399171,1.032460396513625,1.0528184187242138,1.041565302464685,1.0509135128855116,1.0525140408124463,1.067162921674245,1.058357632858103,1.0746404341293516,1.0731738210877357
1.51996151996152,0.989677610478329,1.015147488091299,1.028253621592148,1.0327073102513074,1.044679806819443,1.0412437653971487,1.0478534482022817,1.0420551139714294,1.0561046609259193,1.038309457640496,1.0581354727877195
1.5392015392015392,0.9906682279036876,1.0191971948517051,1.0304107163648777,1.0474453803047716,1.0589777435469503,1.0708747087572308,1.069064092897941,1.0829771159915687,1.0702752988350799,1.0726038246114349,1.0761149162934978
1.5584415584415585,0.9896878711744229,1.0192795778941732,1.0323365400436193,1.0342102051044157,1.0507940484089175,1.039830392620041,1.0658834655492602,1.056484327863918,1.0389971703070904,1.069441423682394,1.028106662227757
1.5776815776815778,0.989722337769191,1.0172479846655405,1.0316268265780832,1.0372821113244273,1.0521282304035628,1.0409569204797473,1.059880010381868,1.0578712029995156,1.0538021388049952,1.059197092011303,1.074042202098292
1.596921596921597,0.9894797186589007,1.016196363024539,1.0230299052488423,1.0419632499110327,1.043083036072412,1.0486004379801754,1.061758505375361,1.0533406835377366,1.0657290140170264,1.04495766529276,1.0359389688461573
1.6161616161616164,0.990539395910577,1.0184834285389233,1.0385435148306632,1.0450725310415165,1.0416823801163275,1.0612873392688205,1.0597789653975176,1.0535992139144992,1.0828761186851827,1.0722065682413062,1.0614584263816067
1.6354016354016354,0.9910828013086418,1.022320686719682,1.034862519893954,1.0567453208043034,1.0703293621156527,1.0765271144739912,1.0800767166198204,1.0992884135178431,1.0962724939720876,1.1081959993865504,1.0929313785271435
1.6546416546416547,0.9891348092861358,1.0133709537262217,1.0248570744122625,1.0365205281042495,1.0440692704160477,1.0179466388879788,1.0336778438372873,1.0297024640706014,1.0398208362664756,1.0289282299719982,1.0391297823441648
1.673881673881674,0.989059505747812,1.0112348237475481,1.0265768374306674,1.0296599547545884,1.0375946844398725,1.0305736404986778,1.0425801575676132,1.0436755643248075,1.0353044174147086,1.0240301866541568,1.050515000526274
1.6931216931216932,0.988748166352061,1.0134181721908815,1.020159495503015,1.021398288899882,1.018611679332873,1.0271448987525988,1.0322945557786862,1.0246372353501998,1.036303621731332,1.0283674633452262,1.0196266917189896
1.7123617123617125,0.9896448990329746,1.018183755663886,1.0321383934350494,1.027611330668097,1.0470382960176852,1.056655546997769,1.0516238491399783,1.0353775794045623,1.0405518436317585,1.0502339903443123,1.055076175823191
1.7316017316017318,0.9908435518149735,1.0225685361161871,1.0358582869292559,1.0488654628675609,1.0445752853588168,1.0522571530847424,1.0766667653011375,1.0710933458623269,1.0695439984725543,1.0767324401641731,1.0613973958391933
1.7508417508417509,0.9913357154819149,1.024940187703092,1.0386883564698006,1.0567172118097734,1.0726762726925485,1.0852797513352057,1.0801473527122956,1.0789275108970167,1.0870651722862403,1.0976112993237437,1.0920502646997399
1.7700817700817701,0.9907354705365917,1.017264113224633,1.0396802888927175,1.0441616989370952,1.0499930433505205,1.0557408534147443,1.0764442399754661,1.063916468705386,1.0723117963145052,1.0843633915740858,1.0849676109469921
1.7893217893217894,0.9901212273496514,1.01396690011072,1.027243816513083,1.0444994740269629,1.0458443509369686,1.0516091829316807,1.0573230299052083,1.0712405136657146,1.058058957048834,1.0741027583331035,1.0726562066412209
1.8085618085618087,0.9906902725796015,1.0172802033228099,1.0370696746252632,1.0449078432460586,1.061592457371848,1.065359162373423,1.0608394437465716,1.0851742682725918,1.082538006030685,1.090787969108145,1.0845615569290288
1.827801827801828,0.9910356754982569,1.022982122809488,1.0296033949036107,1.0509274694015174,1.064276642579155,1.0752003434182162,1.0703269885897833,1.077873780566117,1.1102485193423555,1.104955079958756,1.0734935022101497
1.8470418470418473,0.9910312325171928,1.017481001649118,1.0399034613938778,1.0532724428057099,1.0715440696281844,1.0689528891440558,1.072775332522925,1.0705051353486255,1.0883453403393506,1.0810206567253942,1.085795660611302
1.8662818662818663,0.9924366355866584,1.0250041628160378,1.0510282947867788,1.0700569539228082,1.0900120023072513,1.089871446354967,1.1287367760024019,1.1268620496748467,1.1524520434349783,1.1458739859774392,1.1435200024155194
1.8855218855218856,0.9923186648857585,1.0288636964086197,1.0536119840324902,1.0787501071568886,1.0801573610733382,1.100131842997341,1.1011034744606765,1.1335304164709559,1.1063938837378258,1.1211210422572655,1.0979170865224772
1.9047619047619049,0.9918158181042295,1.0241406055529971,1.0404075422576284,1.0617172679476379,1.078644837782037,1.0881050245611135,1.0884397669089194,1.1006007150993857,1.0971198848056047,1.116457782360652,1.1109605900768438
1.9240019240019242,0.9912426712367425,1.0220798172206504,1.0403491100995508,1.0458212004865375,1.0718383970002008,1.0938594924059781,1.0935746518810376,1.09545699903164,1.108798990234099,1.1077652206615085,1.1047378242372599
1.9432419432419434,0.9911361384848391,1.0201051303160786,1.0387153331948598,1.0596774546603371,1.0743306429457105,1.0601178579464132,1.0897563685256586,1.1011826855814957,1.1109130102450593,1.0830307647095627,1.1036954721216192
1.9624819624819625,0.99142587321259,1.0271359391989934,1.0428162621311134,1.056286942951,1.0704899476180663,1.0771055830351706,1.0897650408091584,1.0891272635862377,1.1080926981295467,1.0990231279096987,1.1121387916580276
1.9817219817219818,0.9913127481698526,1.0232640907361075,1.048136420374569,1.0526553892916282,1.0692221590239752,1.0779860461157138,1.0917771217377632,1.0774610579661457,1.0900644014692207,1.1075926716483504,1.0928081519292776
2.000962000962001,0.9915532575430082,1.0203715494079189,1.0426699183100612,1.0480294896958524,1.0730837697399185,1.086368256280189,1.0902936939599006,1.0919278509343613,1.0818019357733282,1.0951319510559454,1.1111993715097954
2.0202020202020203,0.9922840035080233,1.0237345103811826,1.037558082261206,1.057024080912643,1.0863304908480802,1.101356325247896,1.0980001129305055,1.1021112286200747,1.1114473216090428,1.13292759830715,1.105372475472326
2.0394420394420396,0.9925944702741569,1.0278245076321466,1.0516216871880715,1.0689967225011126,1.0968195802111207,1.1171244765446404,1.1122606485166426,1.115555909357312,1.117938586803838,1.1443426865107622,1.123425769343186
2.058682058682059,0.9928350574191023,1.0296288013064778,1.0533658178068528,1.0702461540642338,1.087649378537741,1.1233341197125755,1.1356970934067148,1.1482677257111635,1.1089924107617595,1.1441513290805156,1.1393049324331341
2.077922077922078,0.9913863901027407,1.0226958064329428,1.0387807224827224,1.0613900570899606,1.0606060864942501,1.0932315510111505,1.0895471909088568,1.0832641190232515,1.0946070893294393,1.090587245300619,1.0999404908326995
2.0971620971620974,0.9917983581099101,1.0223033546832312,1.0490851137242436,1.0616090444791848,1.0708679993650878,1.072286769335125,1.0883677654751973,1.1183652963899826,1.1140040239619702,1.1072021136764918,1.112654828445147
2.1164021164021167,0.9917939901906627,1.023502461630158,1.0459419845351472,1.0486496711844415,1.0705326041179346,1.066965790204822,1.0969689673607383,1.1187966835394523,1.106301667667942,1.120529441172628,1.1107510074246967
2.1356421356421356,0.9919363585990887,1.0225465426319102,1.0431102079059145,1.0593154511537024,1.0757296765029147,1.0816443182604887,1.0897720461515057,1.1030582267463418,1.112167666159089,1.1023780018122156,1.108257361300109
2.154882154882155,0.9924829847832821,1.025480576025618,1.0439096702710737,1.0701814868611703,1.0925743410401307,1.0909318424138301,1.1147767739979857,1.1349201144658274,1.1097327788966354,1.132177547767625,1.1378453798764703
2.174122174122174,0.9922722330540079,1.0277600811476792,1.0423453468184314,1.0627944903833013,1.0768390224827125,1.0901475836483132,1.0977174402811267,1.1186643746405343,1.09659589977206,1.1391893035142335,1.1322297472475427
2.1933621933621934,0.9930986970593848,1.0305509110162798,1.0458754387639644,1.0765328712086444,1.0918744708382284,1.1132677980060581,1.1035696664042995,1.1240461629281115,1.1385267375740589,1.1210544545988164,1.1767458497712016
2.2126022126022127,0.993461283084839,1.0350481329794325,1.0627098126026449,1.0739702042983075,1.1107450001198564,1.1189848742504747,1.1150365921728267,1.1289993377550482,1.1353648414104356,1.1459278171372373,1.1568105001674307
2.231842231842232,0.9934212349577671,1.028616967137089,1.0521978578220148,1.083419096030615,1.0826029097534458,1.1152537114974863,1.1244891843831966,1.1239637615327582,1.1375391336678855,1.1426279337498004,1.1782038390777538
2.2510822510822512,0.9932238371575719,1.0298517802650156,1.0566918241640788,1.0722848521248705,1.0934093282792874,1.1080957908509734,1.1248601368169098,1.1502372447990952,1.122801821935011,1.1227592446087997,1.147059932362506
2.2703222703222705,0.9925818803288319,1.0256985988211706,1.0461323760211854,1.0619538699638849,1.0964350851128846,1.097196461575951,1.1062500848487222,1.1066270773926292,1.121600446685869,1.1334488220981505,1.1431392156543385
2.28956228956229,0.9920384751313573,1.0243626629134581,1.0394743843710517,1.0614159952118178,1.073817416064433,1.0879642424010463,1.1001639001583956,1.1171972136505661,1.1145261178588557,1.1529650796735045,1.1236883656728494
2.308802308802309,0.9931270434015819,1.0302572149876401,1.0608832436894033,1.0905104787285966,1.097187484076774,1.1091650019445585,1.11680463926602,1.1380390309222852,1.135924269646687,1.176147775492996,1.1523728698912705
2.3280423280423284,0.9919917987083087,1.0239634135299525,1.049635850261542,1.0599182671199219,1.0711891250733232,1.0940233948425124,1.0806248353331376,1.089007185637165,1.0954647929877843,1.0982067625601244,1.1134013323832999
2.3472823472823476,0.99220628412059,1.0275841784306579,1.0498147806247624,1.053315186959396,1.0816796227213092,1.0952963208150428,1.102778700714351,1.1240503835961544,1.138223724939741,1.1348141125700064,1.1289130384562913
2.3665223665223665,0.9893419881982899,1.0147412446368496,1.0173871725834431,1.0323827989922412,1.0343666613106473,1.0559681428093757,1.0399420963073243,1.0360089662119785,1.0359401880851424,1.0300174854801236,1.0323159308476064
2.3857623857623858,0.9882652476857716,1.0085149618840683,1.014787573902798,1.0244670583361526,1.0029105705992183,1.0015273573118386,1.008693225975479,1.0120627282609465,1.0151533239290522,0.9951422911399561,1.0202198577800163
2.405002405002405,0.9887176467589995,1.013656476649689,1.015821343189574,1.0344834378998338,1.0362320439239876,1.0373061492407458,1.0320930889384354,1.0302143355407891,1.0512897649514281,1.0371570207134604,1.0037930905007073
2.4242424242424243,0.9888293631503193,1.0127780498083565,1.0212926773055633,1.0207414536674082,1.033971020025543,1.0449582386798657,1.044060799983602,1.0235888610316723,1.0247354164317015,1.0289485866891863,1.0196340036160962
2.4434824434824436,0.9885671059649332,1.0109493902948912,1.017958240211347,1.0233481263419142,1.0149138212860507,1.010481529898505,1.0270023839605196,1.037207764458059,1.044596033723133,1.020171335743814,1.064278496900969
2.462722462722463,0.9872599001383935,1.0066769500601125,1.0125831638051823,1.0061086186483117,1.006834984773531,1.013301506563737,1.0008181877048543,0.9951164876229757,1.0116251741051483,0.9958015914803023,0.9982262421786408
2.481962481962482,0.9868909412131965,1.0035301186206569,1.0023659888932126,1.002701599628759,1.0060466663837002,1.0032841497027603,1.0037131186150918,0.998203303321532,0.9833909412810283,0.9799376702833038,0.9861842339086981
